city,state_id,state_name
Naknek,AK,Alaska
Oneida,KY,Kentucky
Shelby,IN,Indiana
New Goshen,IN,Indiana
Vanndale,AR,Arkansas
Kelley,IA,Iowa
Quechee,VT,Vermont
Smoot,WY,Wyoming
Forbestown,CA,California
Tecumseh,KS,Kansas
Topaz,CA,California
Thomson,IL,Illinois
New Alexandria,OH,Ohio
Breedsville,MI,Michigan
Stockdale,PA,Pennsylvania
Tetonia,ID,Idaho
Martin City,MT,Montana
Villa Quintero,PR,Puerto Rico
South Fork,CO,Colorado
Altamahaw,NC,North Carolina
Roberdel,NC,North Carolina
Yale,IA,Iowa
Melvern,KS,Kansas
Prospect,NY,New York
Fire Island,NY,New York
Accident,MD,Maryland
Crooked Creek,WV,West Virginia
Nord,CA,California
Salemburg,NC,North Carolina
St. Maurice,LA,Louisiana
Shiloh,NJ,New Jersey
Fort Supply,OK,Oklahoma
Holley,OR,Oregon
Oak City,NC,North Carolina
Farmington,NC,North Carolina
Petersburg,KY,Kentucky
Avon,UT,Utah
California Pines,CA,California
Summersville,MO,Missouri
Omar,WV,West Virginia
Blooming Valley,PA,Pennsylvania
Palisades,TX,Texas
Scipio,UT,Utah
Axson,GA,Georgia
Estral Beach,MI,Michigan
Lakeside Woods,CT,Connecticut
Quimby,IA,Iowa
Herrick,IL,Illinois
Hermanville,MS,Mississippi
Gardner,FL,Florida
Los Alvarez,TX,Texas
Harmonsburg,PA,Pennsylvania
Gainesville,AL,Alabama
Palisade,NE,Nebraska
Calamus,IA,Iowa
Gumbranch,GA,Georgia
Totah Vista,NM,New Mexico
Modoc,SC,South Carolina
Clarksburg,CA,California
Lore City,OH,Ohio
Mirando City,TX,Texas
Belview,MN,Minnesota
Central,AZ,Arizona
Green Bluff,WA,Washington
Nehalem,OR,Oregon
Brewster,KS,Kansas
Sardis,TN,Tennessee
Mayview,MO,Missouri
Ages,KY,Kentucky
Tacoma,VA,Virginia
Spring Mill,KY,Kentucky
Marathon,TX,Texas
Mitchell Heights,WV,West Virginia
Neosho Rapids,KS,Kansas
Reeltown,AL,Alabama
Pine Grove,WV,West Virginia
Silver City,MS,Mississippi
Harperville,MS,Mississippi
La Valle,WI,Wisconsin
Xenia,IL,Illinois
Mahaffey,PA,Pennsylvania
North Carrollton,MS,Mississippi
Barrett,MN,Minnesota
Stapleton,GA,Georgia
Carmen,OK,Oklahoma
Fernville,PA,Pennsylvania
Neche,ND,North Dakota
Mitiwanga,OH,Ohio
Kingston,WI,Wisconsin
San Patricio,TX,Texas
Milan,MN,Minnesota
Arcadia,NE,Nebraska
Laclede,ID,Idaho
Plymouth,UT,Utah
Logan,ND,North Dakota
Prue,OK,Oklahoma
Bitter Springs,AZ,Arizona
Chamisal,NM,New Mexico
Abbeville,MS,Mississippi
Bloomburg,TX,Texas
West Falls,PA,Pennsylvania
Kit Carson,CO,Colorado
Saline,LA,Louisiana
Glen Allen,AL,Alabama
Hiltonia,GA,Georgia
McFarland,KS,Kansas
Alton,UT,Utah
Red Level,AL,Alabama
Cameron,WV,West Virginia
Mapleton,PA,Pennsylvania
Sugar Grove,OH,Ohio
Hydaburg,AK,Alaska
Bentonia,MS,Mississippi
Table Grove,IL,Illinois
Millersville,MO,Missouri
Amboy,IN,Indiana
Ramer,TN,Tennessee
East Point,AL,Alabama
Johnsonburg,NJ,New Jersey
New Pittsburg,OH,Ohio
Harbor Hills,NY,New York
Maribel,WI,Wisconsin
Eagleville,MO,Missouri
Edna,KS,Kansas
Stockport,IA,Iowa
Painesdale,MI,Michigan
Nebo,IL,Illinois
Eubank,KY,Kentucky
Hundred,WV,West Virginia
Pulaski,IA,Iowa
Montreat,NC,North Carolina
Garfield,MN,Minnesota
Plantersville,TX,Texas
K-Bar Ranch,TX,Texas
Moro,IL,Illinois
East Fultonham,OH,Ohio
Wyoming,NY,New York
Waldo,OH,Ohio
Clayton,WA,Washington
Bloxom,VA,Virginia
Danwood,SC,South Carolina
Weston,NE,Nebraska
Sadieville,KY,Kentucky
Poyen,AR,Arkansas
Pymatuning South,PA,Pennsylvania
Casar,NC,North Carolina
Myra,TX,Texas
Hopkins,MO,Missouri
Peavine,OK,Oklahoma
La Paloma Addition,TX,Texas
New Gretna,NJ,New Jersey
Malta,ID,Idaho
Fisher Island,FL,Florida
Worthington,IA,Iowa
Placerville,CO,Colorado
Buckatunna,MS,Mississippi
Speculator,NY,New York
Tutuilla,OR,Oregon
Chowan Beach,NC,North Carolina
Muir Beach,CA,California
Pointe a la Hache,LA,Louisiana
Leasburg,MO,Missouri
Protection,KS,Kansas
Medway,OH,Ohio
Chesterhill,OH,Ohio
Kipnuk,AK,Alaska
Prado Verde,TX,Texas
Schellsburg,PA,Pennsylvania
Hodges,AL,Alabama
Bedias,TX,Texas
Nickelsville,VA,Virginia
Simms,OK,Oklahoma
Fairfield,VA,Virginia
Bucklin,MO,Missouri
Cape Royale,TX,Texas
New Springfield,OH,Ohio
Montgomery,MI,Michigan
Blandburg,PA,Pennsylvania
Cromwell,MN,Minnesota
Dietrich,ID,Idaho
Bellamy,AL,Alabama
Hayti Heights,MO,Missouri
Otter Lake,MI,Michigan
Wacissa,FL,Florida
Gilbert,LA,Louisiana
Bison,SD,South Dakota
Justice Addition,WV,West Virginia
Creekside,KY,Kentucky
Plumas Eureka,CA,California
Haring,MI,Michigan
Melrose,OH,Ohio
Crescent,OR,Oregon
Wilson,TX,Texas
Irvington,VA,Virginia
Salem,GA,Georgia
Ste. Marie,IL,Illinois
Sadorus,IL,Illinois
Santee,NE,Nebraska
St. Pierre,MT,Montana
Chacra,CO,Colorado
City of Creede,CO,Colorado
Braden,TN,Tennessee
Forest,LA,Louisiana
Poynor,TX,Texas
La Crosse,FL,Florida
Touchet,WA,Washington
Calvin,OK,Oklahoma
Willisburg,KY,Kentucky
Millbrook,IL,Illinois
Shonto,AZ,Arizona
Chase Crossing,VA,Virginia
Maynard,MN,Minnesota
Pukwana,SD,South Dakota
Kingston,MI,Michigan
Cook,NE,Nebraska
Paint Rock,TX,Texas
Artesia,MS,Mississippi
Scandinavia,WI,Wisconsin
St. Martin,MN,Minnesota
Higgston,GA,Georgia
Angie,LA,Louisiana
Lakewood,WI,Wisconsin
Barber,OK,Oklahoma
Dowell,IL,Illinois
Cottontown,TN,Tennessee
Lenapah,OK,Oklahoma
Constableville,NY,New York
Ransom,IL,Illinois
Lakeland Shores,MN,Minnesota
Bagley,WI,Wisconsin
Mount Lena,MD,Maryland
Neshkoro,WI,Wisconsin
Vernon Center,MN,Minnesota
Rockford Bay,ID,Idaho
Bennett,NC,North Carolina
Gridley,KS,Kansas
Branch,LA,Louisiana
Homewood at Martinsburg,PA,Pennsylvania
Seward,PA,Pennsylvania
Saltillo,PA,Pennsylvania
Latham,IL,Illinois
Cotton City,NM,New Mexico
Tilghmanton,MD,Maryland
Rancho Chico,TX,Texas
Timberlake,NM,New Mexico
Spottsville,KY,Kentucky
Lewisburg,LA,Louisiana
Sussex,VA,Virginia
Lake Viking,MO,Missouri
Uniontown,KS,Kansas
McDermott,OH,Ohio
Wilmore,PA,Pennsylvania
Otterville,MO,Missouri
Rock City,IL,Illinois
Somerville,IN,Indiana
Greeley,KS,Kansas
Pomona,MO,Missouri
Everest,KS,Kansas
Manville,SC,South Carolina
Hawkins,WI,Wisconsin
Abbott,TX,Texas
Blanket,TX,Texas
Stratton,OH,Ohio
Brimhall Nizhoni,NM,New Mexico
Unity,WI,Wisconsin
Earl Park,IN,Indiana
Rocky Boy's Agency,MT,Montana
Coleville,CA,California
Jennings,OK,Oklahoma
Humphrey,AR,Arkansas
Rock Island Arsenal,IL,Illinois
Atalissa,IA,Iowa
Belmont,OH,Ohio
Wilcox,PA,Pennsylvania
Bladensburg,OH,Ohio
Argyle,IL,Illinois
Macks Creek,MO,Missouri
New Suffolk,NY,New York
Phoenicia,NY,New York
Tasley,VA,Virginia
Nesika Beach,OR,Oregon
Tonkawa Tribal Housing,OK,Oklahoma
Farwell,PA,Pennsylvania
Clyman,WI,Wisconsin
Henderson,WV,West Virginia
Negley,OH,Ohio
Gideon,OK,Oklahoma
Greenwood,IL,Illinois
Kincaid,WV,West Virginia
Kunkle,OH,Ohio
Neeses,SC,South Carolina
St. Regis Falls,NY,New York
Dowelltown,TN,Tennessee
Bird-in-Hand,PA,Pennsylvania
Odessa,DE,Delaware
Barryton,MI,Michigan
Northmoor,MO,Missouri
La Grange,WY,Wyoming
New Meadows,ID,Idaho
Lawler,IA,Iowa
Eldora,CO,Colorado
Dale,OK,Oklahoma
Ballantine,MT,Montana
Woodson,TX,Texas
St. Michael,PA,Pennsylvania
Vinegar Bend,AL,Alabama
Perry,AR,Arkansas
Lockwood,CA,California
Yelvington,KY,Kentucky
Granton,WI,Wisconsin
Atkinson,NC,North Carolina
Bethlehem,MS,Mississippi
Grand Detour,IL,Illinois
Bethania,NC,North Carolina
Potter,NE,Nebraska
Hewlett Bay Park,NY,New York
Grand View,ID,Idaho
Martin,KY,Kentucky
Sacate Village,AZ,Arizona
Steward,IL,Illinois
Garretts Mill,MD,Maryland
Traskwood,AR,Arkansas
Bode,IA,Iowa
Cannonville,UT,Utah
Oakdale,NE,Nebraska
Delanson,NY,New York
Holt,MO,Missouri
Dodgeville,MI,Michigan
Bremen,KY,Kentucky
Pleasanton,NM,New Mexico
Henderson,MI,Michigan
Kilbourne,IL,Illinois
West Logan,WV,West Virginia
Stuckey,SC,South Carolina
Vernon,UT,Utah
Michiana Shores,IN,Indiana
Schuyler,VA,Virginia
Jacksonville,OH,Ohio
Lobeco,SC,South Carolina
Richburg,SC,South Carolina
Ridgeway,OH,Ohio
Flemington,WV,West Virginia
Magnetic Springs,OH,Ohio
Sand Hill,OK,Oklahoma
Vanderbilt,PA,Pennsylvania
Wiley,CO,Colorado
Penn Lake Park,PA,Pennsylvania
Gans,OK,Oklahoma
Liberty,TN,Tennessee
Searchlight,NV,Nevada
Halliday,ND,North Dakota
Dinwiddie,VA,Virginia
Donaldson,AR,Arkansas
Trinidad,CA,California
Okolona,AR,Arkansas
Murchison,TX,Texas
Yantis,TX,Texas
Butte,NE,Nebraska
Kings,IL,Illinois
Shannon,NC,North Carolina
Snow Lake Shores,MS,Mississippi
Rockhill,PA,Pennsylvania
Buckner,IL,Illinois
Zihlman,MD,Maryland
Howell,UT,Utah
Evening Shade,AR,Arkansas
Harrell,AR,Arkansas
Cooter,MO,Missouri
Staley,NC,North Carolina
Athens,LA,Louisiana
Willshire,OH,Ohio
Hunts Point,WA,Washington
Pierson,IA,Iowa
Milford,KS,Kansas
Bruce Crossing,MI,Michigan
San Carlos II,TX,Texas
Lancaster,KS,Kansas
Tuleta,TX,Texas
Howardville,MO,Missouri
Candlewood Lake Club,CT,Connecticut
Tira,TX,Texas
Bear Creek,WI,Wisconsin
Martinton,IL,Illinois
McLeod,TX,Texas
Patterson,AR,Arkansas
McClusky,ND,North Dakota
Glenview Hills,KY,Kentucky
West Manchester,OH,Ohio
Cruger,MS,Mississippi
Orick,CA,California
Hedgesville,WV,West Virginia
Crows Landing,CA,California
Dendron,VA,Virginia
West Okoboji,IA,Iowa
Anamoose,ND,North Dakota
Spencer,NE,Nebraska
Lowry,MN,Minnesota
Buffalo,IL,Illinois
Altenburg,MO,Missouri
Cedar Hill Lakes,MO,Missouri
Merna,NE,Nebraska
Unionville Center,OH,Ohio
Malden-on-Hudson,NY,New York
Loda,IL,Illinois
New Bloomington,OH,Ohio
Hubbardston,MI,Michigan
Odum,GA,Georgia
East Laurinburg,NC,North Carolina
Birchwood,WI,Wisconsin
Fox,AR,Arkansas
Marathon,OH,Ohio
Iliff,CO,Colorado
Camp Dennison,OH,Ohio
Bowler,WI,Wisconsin
Sedalia,KY,Kentucky
Monaville,WV,West Virginia
Eighty Four,PA,Pennsylvania
Greeleyville,SC,South Carolina
Kennebec,SD,South Dakota
Buffalo,KS,Kansas
Pottawattamie Park,IN,Indiana
Lodge Pole,MT,Montana
Roscoe,SD,South Dakota
Emery,UT,Utah
Freedom,OK,Oklahoma
Jasper,MI,Michigan
Belk,AL,Alabama
Friendship,MD,Maryland
Terril,IA,Iowa
Puckett,MS,Mississippi
Mead,OK,Oklahoma
St. John,ND,North Dakota
Pine Valley,CO,Colorado
Rushmore,MN,Minnesota
Fairview,WV,West Virginia
Remer,MN,Minnesota
Sugar Bush Knolls,OH,Ohio
Boyne Falls,MI,Michigan
Leonard,MI,Michigan
Campbell's Island,IL,Illinois
Williamsburg,KS,Kansas
Persia,IA,Iowa
Alto Pass,IL,Illinois
Brownsboro Village,KY,Kentucky
Jeffers,MN,Minnesota
Mingoville,PA,Pennsylvania
Wainscott,NY,New York
Oliver,GA,Georgia
Blue Springs,MS,Mississippi
Virgie,KY,Kentucky
Boulder Flats,WY,Wyoming
Montrose,GA,Georgia
Stonerstown,PA,Pennsylvania
Elm Grove,OK,Oklahoma
Orrstown,PA,Pennsylvania
Sterling,OH,Ohio
Crescent Springs,OK,Oklahoma
Portlandville,NY,New York
Lake Sherwood,WI,Wisconsin
Alberta,VA,Virginia
Duncombe,IA,Iowa
Beaver Creek,MN,Minnesota
Brockton,MT,Montana
Gilbertsville,KY,Kentucky
Campbell,NE,Nebraska
Richfield,CA,California
Calumet,MN,Minnesota
Shirley,AR,Arkansas
Saginaw,MO,Missouri
Malone,WA,Washington
Towanda,IL,Illinois
Midland,AR,Arkansas
Mad River,CA,California
Edmundson Acres,CA,California
Chilcoot-Vinton,CA,California
St. Marks,FL,Florida
Scranton,ND,North Dakota
St. Michael,AK,Alaska
Little Mountain,SC,South Carolina
Winthrop,WA,Washington
Roann,IN,Indiana
Irving,IL,Illinois
St. Thomas,ND,North Dakota
Moline,KS,Kansas
Senecaville,OH,Ohio
Bradshaw,WV,West Virginia
Haworth,OK,Oklahoma
Ryan,IA,Iowa
Frizzleburg,PA,Pennsylvania
Cazadero,CA,California
Grandin,MO,Missouri
Broadlands,IL,Illinois
Harrisburg,MO,Missouri
Kellnersville,WI,Wisconsin
Benton,MS,Mississippi
Maywood,NE,Nebraska
Vineland,CO,Colorado
Summit,SD,South Dakota
Lacona,IA,Iowa
Keyport,WA,Washington
Keysville,GA,Georgia
Bear Creek Village,PA,Pennsylvania
Elderton,PA,Pennsylvania
Kingsville,MO,Missouri
Universal,IN,Indiana
Villanueva,NM,New Mexico
Rochester,TX,Texas
McIntosh,FL,Florida
Mildred,TX,Texas
Matlacha Isles-Matlacha Shores,FL,Florida
Pleasant Grove,MD,Maryland
Mitchellville,AR,Arkansas
Leesville,OH,Ohio
Bunceton,MO,Missouri
Stratton,NE,Nebraska
Cameron,SC,South Carolina
Woodland,IL,Illinois
Preston,MO,Missouri
Delta,IA,Iowa
Winkelman,AZ,Arizona
Simms,MT,Montana
Hillsboro,TN,Tennessee
Randlett,OK,Oklahoma
McEwensville,PA,Pennsylvania
Kauneonga Lake,NY,New York
Dexter,MN,Minnesota
Northway,AK,Alaska
Hunters Hollow,KY,Kentucky
Arkansaw,WI,Wisconsin
Potsdam,OH,Ohio
Strawberry,AR,Arkansas
Trilla,IL,Illinois
Hartford,KS,Kansas
St. Charles,AR,Arkansas
Westville,FL,Florida
Mount Calm,TX,Texas
Tununak,AK,Alaska
Mooreland,IN,Indiana
Mill Creek,PA,Pennsylvania
Mattawana,PA,Pennsylvania
Garden City,UT,Utah
Lohrville,IA,Iowa
Concord,GA,Georgia
East Germantown,IN,Indiana
Mill Village,PA,Pennsylvania
Princeton,CA,California
Kinta,OK,Oklahoma
Emmons,MN,Minnesota
Strausstown,PA,Pennsylvania
Endicott,WA,Washington
Sheldahl,IA,Iowa
Kinloch,MO,Missouri
Humbird,WI,Wisconsin
Coalton,IL,Illinois
Clacks Canyon,AZ,Arizona
Ellsworth,MI,Michigan
Arnold City,PA,Pennsylvania
Cumberland Gap,TN,Tennessee
Mexican Colony,CA,California
Lenox Dale,MA,Massachusetts
Cumberland City,TN,Tennessee
Delight,AR,Arkansas
Fargo,GA,Georgia
Rose,OK,Oklahoma
Bradfordsville,KY,Kentucky
Hills and Dales,OH,Ohio
Kratzerville,PA,Pennsylvania
Bellflower,MO,Missouri
Greigsville,NY,New York
Kempton,IN,Indiana
Kelly,NC,North Carolina
Williamsville,MO,Missouri
Laurelton,PA,Pennsylvania
Windthorst,TX,Texas
Imbler,OR,Oregon
Goshen,VA,Virginia
Alsace Manor,PA,Pennsylvania
Sigurd,UT,Utah
Templeton,PA,Pennsylvania
Scottsville,TX,Texas
Edom,TX,Texas
Auburntown,TN,Tennessee
Brocton,IL,Illinois
Bridgeport,NJ,New Jersey
Luther,MI,Michigan
East Rocky Hill,NJ,New Jersey
Oak Island,TX,Texas
Clarks,NE,Nebraska
Coral,PA,Pennsylvania
Pelham,TN,Tennessee
Letts,IA,Iowa
Crawfordsville,IA,Iowa
Kapalua,HI,Hawaii
Paris,MS,Mississippi
Eckley,CO,Colorado
Goodville,PA,Pennsylvania
McVeytown,PA,Pennsylvania
Pratt,WV,West Virginia
Wakita,OK,Oklahoma
Linndale,OH,Ohio
Bazine,KS,Kansas
Adamsville,OH,Ohio
Harpers Ferry,WV,West Virginia
Chaseburg,WI,Wisconsin
Hartford Village,VT,Vermont
Emhouse,TX,Texas
North Garden,VA,Virginia
Glencoe,KY,Kentucky
Jeffersonville,IL,Illinois
Lawrence,NE,Nebraska
Novinger,MO,Missouri
Apple River,IL,Illinois
Low Moor,VA,Virginia
Mapleton,IL,Illinois
Starbrick,PA,Pennsylvania
Cyrus,MN,Minnesota
Floyd,AR,Arkansas
Indian Wells,AZ,Arizona
Fly Creek,NY,New York
Lewisville,MN,Minnesota
Mount Cory,OH,Ohio
Stickleyville,VA,Virginia
Valle Crucis,NC,North Carolina
Salt Lick,KY,Kentucky
Rowley,IA,Iowa
Deer Park,MD,Maryland
South Union,SC,South Carolina
Cameron,OK,Oklahoma
Smithland,KY,Kentucky
Riverbend,MT,Montana
Douglassville,TX,Texas
Pleasant Dale,NE,Nebraska
Mapleton,OR,Oregon
Tina,MO,Missouri
Chester,TX,Texas
Bayard,IA,Iowa
Seventh Mountain,OR,Oregon
Nashport,OH,Ohio
Bluebell,UT,Utah
Copeland,KS,Kansas
Raymond City,WV,West Virginia
Fletcher,OH,Ohio
Tallulah Falls,GA,Georgia
Parrottsville,TN,Tennessee
Hackneyville,AL,Alabama
Whiteface,TX,Texas
McLain,MS,Mississippi
Hardesty,OK,Oklahoma
Wheatland,MO,Missouri
Centerville,LA,Louisiana
Birmingham,OH,Ohio
Kylertown,PA,Pennsylvania
Manton,CA,California
Mineral Bluff,GA,Georgia
Alto Bonito Heights,TX,Texas
Crystal,NM,New Mexico
Burlison,TN,Tennessee
Delaware Park,NJ,New Jersey
Holiday Lake,IA,Iowa
Richland Springs,TX,Texas
Kelford,NC,North Carolina
Strong,AR,Arkansas
Coffeeville,AL,Alabama
So-Hi,AZ,Arizona
Holcomb,MS,Mississippi
Gaastra,MI,Michigan
Progreso Lakes,TX,Texas
Sanders,KY,Kentucky
Comfrey,MN,Minnesota
Rogersville,PA,Pennsylvania
Earl,NC,North Carolina
Wallsburg,UT,Utah
Long,OK,Oklahoma
Kawela Bay,HI,Hawaii
Littlefield,AZ,Arizona
Askov,MN,Minnesota
Grainfield,KS,Kansas
Weir,TX,Texas
Clarence,LA,Louisiana
Westport,OR,Oregon
Donnelsville,OH,Ohio
Bridgeton,NC,North Carolina
Madison,VA,Virginia
Kidder,MO,Missouri
Pine Lakes Addition,SD,South Dakota
Garland,TN,Tennessee
Walcott,AR,Arkansas
Freistatt,MO,Missouri
Amherst Junction,WI,Wisconsin
Robinette,WV,West Virginia
Maysville,AR,Arkansas
Russellville,IN,Indiana
Lake Almanor West,CA,California
New Riegel,OH,Ohio
Lawn,TX,Texas
Hackensack,MN,Minnesota
Saxman,AK,Alaska
Green Camp,OH,Ohio
Dillard,GA,Georgia
Ethan,SD,South Dakota
Fairwater,WI,Wisconsin
Keytesville,MO,Missouri
Fountain Run,KY,Kentucky
Sibley,MO,Missouri
Butlertown,MD,Maryland
Evening Shade,OK,Oklahoma
Burnett,WI,Wisconsin
Williams,IA,Iowa
Union,WA,Washington
Chauncey,GA,Georgia
Kendleton,TX,Texas
Taloga,OK,Oklahoma
Fulton,AL,Alabama
Elko,SC,South Carolina
Coleman,OK,Oklahoma
Commodore,PA,Pennsylvania
Willard,NM,New Mexico
Mentone,AL,Alabama
Goree,TX,Texas
New Athens,OH,Ohio
Templeton,IA,Iowa
Irwin,IA,Iowa
Camp Sherman,OR,Oregon
Urie,WY,Wyoming
Gopher Flats,OR,Oregon
King Salmon,AK,Alaska
Lostine,OR,Oregon
Corral Viejo,PR,Puerto Rico
Fort Hunter Liggett,CA,California
Crane,IN,Indiana
Newburg,PA,Pennsylvania
Newcastle,UT,Utah
Dill City,OK,Oklahoma
Nashua,MT,Montana
Marion,MN,Minnesota
Arimo,ID,Idaho
Surry,VA,Virginia
Dalton,NE,Nebraska
Midway,TX,Texas
La Yuca,PR,Puerto Rico
Enon Valley,PA,Pennsylvania
Low Moor,IA,Iowa
London Mills,IL,Illinois
Prescott,WA,Washington
Riverview Colony,MT,Montana
Hooven,OH,Ohio
Ashley Heights,NC,North Carolina
Anchor Bay,CA,California
Stewart,OH,Ohio
Moro,OR,Oregon
Webster,NC,North Carolina
Oldwick,NJ,New Jersey
Manvel,ND,North Dakota
Colt,AR,Arkansas
St. Marie,MT,Montana
Oldtown,ID,Idaho
Forest Hills,NC,North Carolina
Hanston,KS,Kansas
Moscow,MD,Maryland
Nashville,OH,Ohio
Nixon,NV,Nevada
Rosemont,MD,Maryland
Everton,MO,Missouri
Sebastopol,MS,Mississippi
West Stewartstown,NH,New Hampshire
Eldorado Springs,CO,Colorado
Quitaque,TX,Texas
Bronson,IA,Iowa
Inchelium,WA,Washington
Oak Shores,CA,California
Stapleton,NE,Nebraska
Hanaford,IL,Illinois
Calhoun,MO,Missouri
Montezuma Creek,UT,Utah
Clarington,OH,Ohio
Stonefort,IL,Illinois
Winslow,IL,Illinois
Empire,MI,Michigan
Etowah,AR,Arkansas
Summerfield,IL,Illinois
Shaktoolik,AK,Alaska
Acorn,AR,Arkansas
Crumpton,MD,Maryland
Francis,OK,Oklahoma
Tupelo,OK,Oklahoma
Hop Bottom,PA,Pennsylvania
Grangeville,CA,California
Greenleaf,KS,Kansas
Elco,PA,Pennsylvania
Centertown,TN,Tennessee
Lakeview,MS,Mississippi
Patrick,SC,South Carolina
Barnum,IA,Iowa
Glen Echo,MD,Maryland
Briggsdale,CO,Colorado
Montpelier,LA,Louisiana
Streetman,TX,Texas
Stinesville,IN,Indiana
Lobo Canyon,NM,New Mexico
Mercer,MO,Missouri
Manalapan,FL,Florida
Brisbin,PA,Pennsylvania
Medora,IL,Illinois
East New Market,MD,Maryland
Bridgewater,SD,South Dakota
Ransom,KS,Kansas
Laclede,MO,Missouri
Marble Rock,IA,Iowa
Optima,OK,Oklahoma
Lenora,KS,Kansas
Sidon,MS,Mississippi
Eau Claire,PA,Pennsylvania
Los Barreras,TX,Texas
Cerro Gordo,NC,North Carolina
Wurtsboro Hills,NY,New York
Lake Angelus,MI,Michigan
Niobrara,NE,Nebraska
Lybrook,NM,New Mexico
Blairsville,IL,Illinois
Kukuihaele,HI,Hawaii
Jamestown,WA,Washington
Juda,WI,Wisconsin
Salem Heights,OH,Ohio
Kampsville,IL,Illinois
Milton,IN,Indiana
Agra,OK,Oklahoma
Ralston,OK,Oklahoma
Davy,WV,West Virginia
New Douglas,IL,Illinois
Garland,NE,Nebraska
Creighton,MO,Missouri
Ben Avon Heights,PA,Pennsylvania
Kiron,IA,Iowa
Madrid,NM,New Mexico
Bynum,TX,Texas
Prichard,WV,West Virginia
Railroad,PA,Pennsylvania
Greeley,IA,Iowa
Clarendon,PA,Pennsylvania
Snake Creek,OK,Oklahoma
Walcott,ND,North Dakota
Ewing,IL,Illinois
Sand City,CA,California
Silver City,IA,Iowa
Limestone,FL,Florida
Triumph,LA,Louisiana
Agricola,MS,Mississippi
Fredonia,PA,Pennsylvania
Rosburg,WA,Washington
Savannah,OH,Ohio
Fairmount,ND,North Dakota
New Galilee,PA,Pennsylvania
Epworth,GA,Georgia
Duncan,MS,Mississippi
Staplehurst,NE,Nebraska
Crenshaw,PA,Pennsylvania
Lakeside-Beebe Run,NJ,New Jersey
Brooker,FL,Florida
Bronwood,GA,Georgia
Turon,KS,Kansas
Freeborn,MN,Minnesota
Callao,MO,Missouri
Polk,NE,Nebraska
Taylorsville,GA,Georgia
West Union,SC,South Carolina
Frohna,MO,Missouri
Keswick,VA,Virginia
Rhodes,IA,Iowa
Arpin,WI,Wisconsin
Hartleton,PA,Pennsylvania
Cash,AR,Arkansas
Fitzhugh,OK,Oklahoma
Creekside,PA,Pennsylvania
Winchester Bay,OR,Oregon
Middleport,PA,Pennsylvania
Haydenville,OH,Ohio
Edith Endave,NM,New Mexico
Horn Hill,AL,Alabama
Fayette,UT,Utah
Red Cliff,CO,Colorado
New Ulm,TX,Texas
San Mar,MD,Maryland
Cottonwood,TX,Texas
Dupont,IN,Indiana
Hoytville,OH,Ohio
Smithville Flats,NY,New York
Redvale,CO,Colorado
Mountain Ranch,CA,California
Winston,MT,Montana
B and E,TX,Texas
Elberta,UT,Utah
McCune,KS,Kansas
Loma Grande,TX,Texas
Little Ponderosa,OK,Oklahoma
Edroy,TX,Texas
Milton,IL,Illinois
Woodbury,PA,Pennsylvania
Mystic,IA,Iowa
Medicine Park,OK,Oklahoma
Butteville,OR,Oregon
Hebron,WI,Wisconsin
Granville,IA,Iowa
Ute,IA,Iowa
Holland Patent,NY,New York
Warren City,TX,Texas
Gillsville,GA,Georgia
Allport,PA,Pennsylvania
McCook,IL,Illinois
Neilton,WA,Washington
Kempton,IL,Illinois
Hobgood,NC,North Carolina
Grand Marais,MI,Michigan
Wanette,OK,Oklahoma
Prague,NE,Nebraska
Maunaloa,HI,Hawaii
Hitterdal,MN,Minnesota
Freetown,IN,Indiana
East Carondelet,IL,Illinois
Campton,KY,Kentucky
Ellis Grove,IL,Illinois
Rattan,OK,Oklahoma
Dix,NE,Nebraska
Twin Groves,AR,Arkansas
Otis,KS,Kansas
Starr School,MT,Montana
Villard,MN,Minnesota
Sandborn,IN,Indiana
Weston,PA,Pennsylvania
Harbor Island,SC,South Carolina
Deal Island,MD,Maryland
College Station,AR,Arkansas
Westfir,OR,Oregon
Boardman,NC,North Carolina
Uniopolis,OH,Ohio
Wetmore,KS,Kansas
Frederika,IA,Iowa
Two Strike,SD,South Dakota
Port William,OH,Ohio
Fife Lake,MI,Michigan
Wingate,IN,Indiana
Twin Forks,NM,New Mexico
Vergas,MN,Minnesota
Otoe,NE,Nebraska
Woodville,GA,Georgia
Texline,TX,Texas
Kistler,PA,Pennsylvania
East Glacier Park Village,MT,Montana
Fleischmanns,NY,New York
Veyo,UT,Utah
Pueblo Pintado,NM,New Mexico
Diggins,MO,Missouri
Centerville,CA,California
Westwood,MO,Missouri
Spickard,MO,Missouri
Biggers,AR,Arkansas
Zanesfield,OH,Ohio
Midpines,CA,California
Pinal,AZ,Arizona
Hall,NY,New York
Southview,PA,Pennsylvania
Forest City,IL,Illinois
Union,AL,Alabama
Paxtonville,PA,Pennsylvania
Durbin,WV,West Virginia
King William,VA,Virginia
Elberta,PA,Pennsylvania
Gallatin,TX,Texas
Bushton,KS,Kansas
Powers Lake,ND,North Dakota
Bowie,AZ,Arizona
Donalds,SC,South Carolina
Leland,IA,Iowa
Gilby,ND,North Dakota
Clinton,MN,Minnesota
Fargo,OK,Oklahoma
Bramwell,WV,West Virginia
Dalton,MN,Minnesota
Hoven,SD,South Dakota
Floridatown,FL,Florida
Bland,VA,Virginia
Carolina,WV,West Virginia
